"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.493212667E0,1.860442162E-1,3.651022911E-1,-3.892564774E0
1.498276677E0,-3.295454979E-1,2.330989838E-1,-2.853742599E0
1.503340792E0,-4.508476257E-1,8.478355408E-2,-1.987826705E0
1.508249906E0,-2.022023201E-1,-1.831746101E-1,-1.223951697E0
1.513306260E0,1.771850586E-1,-6.336393356E-1,-5.229848027E-1
1.518362615E0,5.057873726E-1,-1.069019318E0,-6.505206227E-3
1.523418917E0,1.140844822E0,-1.485277176E0,5.946103930E-1
1.528508344E0,1.937592983E0,-1.777925491E0,1.291678786E0
1.533566365E0,2.557801723E0,-1.753895760E0,1.834124565E0
1.538624385E0,3.115791321E0,-1.514669418E0,2.197873831E0
1.543682406E0,3.543343544E0,-1.371738434E0,2.276493549E0
1.548649177E0,3.709566593E0,-1.349618912E0,2.212974310E0
1.553702562E0,3.610458851E0,-1.263757706E0,1.892964840E0
1.558756000E0,3.536858559E0,-8.380270004E-1,1.271029234E0
1.563809437E0,3.664422512E0,1.075792313E-1,2.092648447E-1
1.568909437E0,2.565956593E0,4.932193756E-1,-6.956040859E-1
1.574009437E0,1.006001949E0,9.707264900E-1,-1.581602693E0
1.579109437E0,-1.239354610E-1,1.583870411E0,-1.336132407E0
1.584209437E0,-3.675635576E0,-4.390077591E-1,1.349324942E0
1.589309437E0,-3.352848768E0,-1.268235207E0,1.787173629E0
1.594409437E0,-7.347278595E-1,-5.220870972E-1,1.005387068E0
1.599509437E0,1.234037399E0,4.167518616E-1,6.240255833E-1
1.604603083E0,2.392652750E0,1.120819092E0,4.851100445E-1
1.609700687E0,2.778564215E0,1.838017941E0,5.118767023E-1
1.614761000E0,2.176661968E0,2.410079956E0,8.283646107E-1
1.619821312E0,1.422100306E0,2.771473885E0,1.075672626E0
1.624881625E0,8.555378914E-1,2.661032677E0,1.224146008E0
1.629802094E0,5.608496666E-1,2.390236855E0,1.344388247E0
1.634855427E0,1.602244377E-1,2.185631275E0,1.471321225E0
1.639908760E0,-2.189915180E-1,2.065586567E0,1.623083591E0
1.644962094E0,-4.565398693E-1,2.202064037E0,1.640132904E0
1.650060427E0,-5.886750221E-1,2.241795063E0,1.598116159E0
1.655116052E0,-6.836658716E-1,2.227765560E0,1.525879502E0
1.660171677E0,-6.989520788E-1,2.465592384E0,1.467583656E0
1.665227250E0,-7.924920321E-1,2.644230843E0,1.360741377E0
1.670318760E0,-8.866417408E-1,2.759417534E0,1.175750852E0
1.675376156E0,-1.068738461E0,2.591476440E0,1.223080873E0
1.680433604E0,-1.343361974E0,2.270193577E0,1.264681339E0
1.685491052E0,-1.595384121E0,1.686349392E0,1.111016512E0
1.690591052E0,-1.427334309E0,1.480709553E0,6.873679757E-1
1.695691052E0,-1.624976397E0,9.309654236E-1,3.488280773E-1
1.700791052E0,-1.990438581E0,4.059724808E-1,3.627333641E-1
1.705891052E0,-2.115745068E0,3.965663910E-2,5.502820015E-1
1.710991052E0,-2.166289806E0,-4.210338593E-1,8.858225942E-1
1.716056365E0,-2.126039505E0,-8.752870560E-1,1.119903564E0
1.721119229E0,-2.064338684E0,-9.982118607E-1,1.161952972E0
1.726182042E0,-1.717335224E0,-1.000840187E0,1.246011496E0
1.731094958E0,-1.293441296E0,-8.029232025E-1,1.342579603E0
1.736150271E0,-1.006510496E0,-2.851247787E-1,1.437694311E0
1.741205635E0,-8.965242505E-1,7.419271469E-1,1.472681761E0
1.746261000E0,-6.567811966E-1,1.211862564E0,1.880860925E0
1.751353292E0,-8.900023103E-1,1.082995415E0,1.535904169E0
1.756410479E0,-1.041264176E0,2.595401287E0,9.355580807E-2
1.761467667E0,-1.852466464E-1,3.256583214E0,-8.660613894E-1
1.766524906E0,-1.371591687E-1,4.615496159E0,-1.378012180E0
1.771611729E0,-1.327188313E-2,5.567171574E0,-7.615479231E-1
1.776670427E0,2.533426136E-2,5.716322422E0,-8.131298423E-2
1.781729125E0,-1.977669895E-1,6.268107414E0,3.173443973E-1
1.786787823E0,-2.125753909E-1,6.528828621E0,1.271918118E-1
1.791887823E0,-4.075931609E-1,6.079092979E0,4.929325283E-1
1.796987823E0,-9.465296865E-1,5.708729744E0,1.203535914E0
1.802087823E0,-1.567468882E0,5.035621166E0,2.529422283E0
1.807187823E0,-2.105061769E0,3.970582962E0,3.818455935E0
1.812286573E0,-2.286805153E0,3.365976334E0,4.233328342E0
1.817350375E0,-9.607580900E-1,2.094154358E-1,1.376823187E0
1.822414281E0,1.518667936E-1,-8.589076996E-2,-3.529212713E0
1.827478135E0,-1.613059044E-1,5.173927784E0,-1.044588566E0
1.832387927E0,3.058139086E-1,7.139154434E0,1.412204742E0
1.837444125E0,7.787087560E-1,7.417455673E0,2.077721834E0
1.842500271E0,1.100674510E0,6.873558044E0,1.350478530E0
1.847556417E0,1.268899798E0,5.615756035E0,-4.761886597E-2
1.852656417E0,1.321513295E0,4.608166218E0,-8.885592818E-1
1.857756417E0,1.434061289E0,5.227862835E0,1.021959543E0
1.862856417E0,1.456694365E0,6.352349281E0,3.401828766E0
