"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
2.095369647E0,-2.275322080E-1,1.138906002E0,2.296302795E0
2.105328647E0,-2.268022299E-1,1.374552727E0,2.110630989E0
2.115485647E0,-2.504892945E-1,1.342100620E0,1.949625969E0
2.125365647E0,-1.244673133E-1,9.445538521E-1,1.948767662E0
2.135374647E0,-3.394818306E-1,7.714524269E-1,1.780903816E0
2.145426647E0,-6.407616138E-1,4.753098488E-1,1.653420448E0
2.155840647E0,-5.296533704E-1,1.724905968E-1,1.450618744E0
2.165404647E0,-2.998395562E-1,4.815506935E-1,1.667260170E0
2.175764647E0,-6.558468342E-1,7.677998543E-1,1.892506599E0
2.185413647E0,-8.907973170E-1,3.450360298E-1,1.701884270E0
2.195889647E0,-2.287135124E-1,-2.440648079E-1,1.849633217E0
2.205546647E0,3.183725774E-1,-8.493061066E-1,1.874320984E0
2.215403647E0,5.651136041E-1,-1.529985905E0,2.009951591E0
2.225354647E0,7.549010515E-1,-2.195950747E0,2.130652428E0
2.235375647E0,8.847426772E-1,-2.849504948E0,2.142246246E0
2.245589647E0,6.844741106E-1,-3.220047235E0,2.027530670E0
2.255359647E0,-3.796004653E-1,-3.967372179E0,1.410033226E0
2.265340647E0,-7.152108550E-1,-3.427726269E0,2.969169617E-1
2.275376647E0,-1.142120838E0,-1.225555658E0,-7.668790817E-1
2.286246647E0,-1.507118106E0,-9.554839134E-1,-1.884910107E0
2.295425647E0,-1.872706532E0,-5.842156410E-1,-2.085603714E0
2.305589647E0,-1.897937775E0,-3.494787216E-1,-1.844373703E0
2.316520647E0,-1.614757061E0,-7.812795639E-1,-1.172737122E0
2.325595647E0,-1.344825745E0,-1.634384871E0,2.710561752E-1
2.335359647E0,-1.153804541E0,-2.159192562E0,9.845447540E-1
2.345345647E0,-1.042611837E0,-2.113967657E0,4.641981125E-1
2.355366647E0,-1.435086489E0,-2.096562386E0,8.298654556E-1
2.365499647E0,-1.434559822E0,-2.014741182E0,1.843070984E-1
2.375688647E0,-1.090540886E0,-2.392531872E0,7.315015793E-1
2.385489647E0,-1.176321745E0,-2.786485434E0,2.782840729E-1
2.395368647E0,-2.415606737E0,-1.626032591E0,-6.149129868E-1
2.405396647E0,-2.933419943E0,-1.321197987E0,-2.265052795E-1
2.415559647E0,-2.634402752E0,-1.251570702E0,-1.014614105E-2
2.425696647E0,-1.395104289E0,-1.475977898E0,-6.108713150E-1
2.435406647E0,-4.310652614E-1,-1.282577515E0,-5.704665184E-1
2.445344647E0,1.768785268E-1,-8.917884827E-1,-3.870210648E-1
2.455664647E0,1.549451351E-1,-8.763365746E-1,-3.289833069E-1
2.465476647E0,-1.459335685E-1,-1.009572506E0,-2.457304001E-1
2.475409647E0,5.978673697E-2,-1.127090931E0,-7.405471802E-2
2.486332647E0,4.172864556E-1,-6.658496857E-1,-7.000255585E-2
2.496042647E0,2.355478555E-1,-2.708897591E-1,-7.060699463E-1
2.505505647E0,4.487778544E-1,-4.177422523E-1,-1.089791775E0
2.515488647E0,6.283970475E-1,-6.418676376E-1,-1.290227413E0
2.525347647E0,4.407759309E-1,-6.748487949E-1,-1.429078102E0
2.535537647E0,7.444463670E-2,-8.134906292E-1,-1.369848728E0
2.545573647E0,-3.390031457E-1,-7.778511047E-1,-1.016277790E0
2.555360647E0,-6.160301566E-1,-5.800042152E-1,-4.209661484E-1
2.566736647E0,-8.162158728E-1,-4.153909683E-1,-8.165168762E-2
2.575398647E0,-8.326104879E-1,-2.537045479E-1,1.434020996E-1
2.585666647E0,-7.498270869E-1,4.439163208E-2,5.328865051E-1
2.595378647E0,-5.454783440E-1,2.350711823E-1,1.029812813E0
2.605673647E0,-2.840382755E-1,1.204037666E-1,1.019724846E0
