"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
3.456824919E0,-1.414364934E0,-1.002571344E0,2.566623688E-2
3.466927919E0,-1.297516108E0,-8.874164820E-1,-3.457393646E-1
3.476676919E0,-1.141090512E0,-8.200708032E-1,-8.832111359E-1
3.486837919E0,-9.697791934E-1,-7.780177593E-1,-1.443036079E0
3.496934919E0,-8.832712173E-1,-6.651054621E-1,-1.964307308E0
3.506708919E0,-7.446408272E-1,-5.312266350E-1,-2.435794353E0
3.516679919E0,-5.755374432E-1,-4.809869528E-1,-2.827612877E0
3.526713919E0,-4.234024286E-1,-4.370739460E-1,-3.115776062E0
3.536902919E0,-3.192663491E-1,-3.648580313E-1,-3.304089069E0
3.546842919E0,-2.472403049E-1,-3.265261650E-1,-3.490632057E0
3.556827919E0,-1.653707027E-1,-2.463334799E-1,-3.496767521E0
3.567291919E0,-1.257311106E-1,-1.907119751E-1,-3.539922237E0
3.576808919E0,-1.748653054E-1,-5.041170120E-2,-3.584984303E0
3.586707919E0,-2.670301795E-1,1.003413200E-1,-3.503495216E0
3.596610919E0,-3.227452636E-1,1.867406368E-1,-3.316415310E0
3.606906919E0,-4.911729097E-1,2.975752354E-1,-3.135825157E0
3.617483919E0,-6.632776260E-1,4.493670464E-1,-2.960625172E0
3.626696919E0,-6.487537026E-1,5.235190392E-1,-2.676689148E0
3.636662919E0,-5.603888631E-1,5.911128521E-1,-2.346189499E0
3.646841919E0,-4.045241475E-1,6.782014370E-1,-1.946900368E0
3.656825919E0,-1.768332124E-1,7.326409817E-1,-1.458517075E0
3.666697919E0,8.294957876E-2,7.872014046E-1,-8.504428864E-1
3.676667919E0,3.005389273E-1,7.796843052E-1,-2.161369324E-1
3.686717919E0,4.812652767E-1,6.624395847E-1,3.083229065E-1
3.696693919E0,5.310856104E-1,5.255620480E-1,7.955961227E-1
3.707621919E0,4.714085162E-1,4.265348911E-1,1.184947014E0
3.716681919E0,2.720500827E-1,4.261198044E-1,1.518983841E0
3.727017919E0,-5.474165082E-2,4.743130207E-1,1.861066818E0
3.736849919E0,-4.326920509E-1,5.299847126E-1,2.133856773E0
3.746896919E0,-7.730633020E-1,5.595121384E-1,2.328433037E0
3.756707919E0,-1.012923360E0,5.754172802E-1,2.588398933E0
3.767354919E0,-1.048526168E0,5.564196110E-1,2.767256737E0
3.777113919E0,-9.112752676E-1,4.770309925E-1,2.828911781E0
3.786828919E0,-7.224059105E-1,4.296090603E-1,2.882248878E0
3.796669919E0,-5.055411458E-1,4.344935417E-1,2.902957916E0
3.806665919E0,-2.364891618E-1,4.142680168E-1,2.634316444E0
3.816900919E0,-4.016262293E-2,3.691260815E-1,2.296730995E0
3.828247919E0,2.187280357E-1,5.717101097E-1,1.621444702E0
3.836885919E0,3.575193882E-1,5.820543766E-1,1.585088730E0
3.846853919E0,4.296303391E-1,5.868508816E-1,1.567358017E0
3.856806919E0,4.638547301E-1,5.498509407E-1,1.764798164E0
3.866723919E0,4.408804774E-1,3.830535412E-1,2.024291992E0
3.876628919E0,3.842293620E-1,5.763840675E-2,2.222614288E0
3.886662919E0,3.946629465E-1,-3.743760586E-1,2.579106331E0
3.897392919E0,3.400523663E-1,-7.841560841E-1,2.669932365E0
3.906852919E0,2.418839335E-1,-1.051314592E0,2.606074333E0
